make_model,body_type,Body Color,km,Gearing Type,hp,Extras,price
Audi A3,Sedans,Blue,40000,Manual,85,Sport,18890
Audi A3,Sedans,Black,23000,Manual,85,Others,18879
Audi A3,Sedans,Black,35000,Manual,85,Sport,18850
Audi A3,Sedans,Silver,25000,Manual,85,Others,18849
Audi A3,Sedans,Black,77290,Manual,85,Others,18840
Audi A3,Compact,White,57816,Manual,85,Others,18840
Audi A3,Sedans,Black,41519,Manual,85,Others,18800
Audi A3,Sedans,Black,43000,Manual,85,Others,18800
Audi A3,Station wagon,Black,35000,Manual,85,Converter,18800
Audi A3,Sedans,Blue,25446,Manual,85,Others,18799
Audi A3,Sedans,Black,30839,Manual,85,Others,18799
Audi A3,Sedans,Silver,13241,Manual,85,Sport,18790
Audi A3,Station wagon,Blue,24500,Manual,85,Sport,18298
Audi A3,Station wagon,White,19500,Manual,85,Sport,18200
Audi A3,Station wagon,White,51700,Manual,85,Sport,18250
Audi A3,Sedans,Silver,24800,Manual,85,Others,18200
Audi A3,Sedans,Silver,24800,Manual,85,Others,18200
Audi A3,Sedans,Brown,78500,Manual,85,Sport,18790
Audi A3,Sedans,White,30000,Manual,85,Sport,18000
Audi A3,Sedans,White,30000,Manual,85,Sport,18000
Audi A3,Sedans,Black,86036,Manual,85,Others,18000
Audi A3,Sedans,White,58500,Manual,85,Others,18000
Audi A3,Sedans,White,30000,Manual,85,Sport,18000
Audi A3,Sedans,Black,75000,Manual,85,Converter,18000
Audi A3,Sedans,White,31500,Manual,85,Others,18000
Audi A3,Sedans,Blue,39000,Manual,85,Sport,17999
Audi A3,Sedans,Black,13000,Manual,85,Others,17996
Audi A3,Station wagon,Blue,39501,Manual,85,Sport,17999
Audi A3,Sedans,Blue,43833,Manual,85,Others,17995
Audi A3,Sedans,Grey,72061,Manual,85,Others,17995
Audi A3,Sedans,Grey,33330,Manual,85,Others,17990
Audi A3,Compact,Brown,26419,Manual,85,Converter,18750
Audi A3,Sedans,Blue,48127,Manual,85,Others,18700
Audi A3,Sedans,Black,31883,Manual,85,Sport,18700
Audi A3,Compact,White,45039,Manual,85,Sport,18700
Audi A3,Sedans,Black,76867,Manual,85,Others,18700
Audi A3,Sedans,Black,20792,Manual,85,Others,18700
Audi A3,Sedans,Silver,14390,Manual,85,Others,18666
Audi A3,Sedans,Black,49885,Manual,85,Sport,18650
Audi A3,Station wagon,Silver,38000,Manual,85,Others,18645
Audi A3,Station wagon,Black,19800,Manual,85,Others,18690
Audi A3,Station wagon,White,35112,Manual,85,Sport,18680
Audi A3,Sedans,White,96100,Manual,85,Sport,17960
Audi A3,Sedans,White,29000,Manual,85,Sport,18600
Audi A3,Sedans,White,105000,Manual,85,Others,17960
Audi A3,Sedans,Black,49500,Manual,85,Sport,18500
Audi A3,Sedans,Black,92246,Manual,85,Others,18530
Audi A3,Sedans,Black,133000,Manual,85,Converter,18500
Audi A3,Sedans,Red,25000,Manual,85,Converter,18500
Audi A3,Sedans,Silver,41890,Manual,85,Others,17945
Audi A3,Compact,Grey,24287,Manual,85,Sport,18550
Audi A3,Station wagon,Grey,45700,Manual,85,Others,17900
Audi A3,Sedans,Black,64595,Manual,85,Sport,17900
Audi A3,Station wagon,Blue,61621,Manual,85,Sport,17900
Audi A3,Sedans,Black,32745,Manual,85,Others,17900
Audi A3,Sedans,Black,29500,Manual,85,Others,17899
Audi A3,Sedans,Black,17000,Manual,85,Sport,17900
Audi A3,Sedans,Silver,43500,Manual,85,Sport,17860
Audi A3,Sedans,Grey,76290,Manual,85,Others,17840
Audi A3,Sedans,Blue,9900,Manual,85,Others,17700
Audi A3,Sedans,Grey,76290,Manual,85,Others,17840
Audi A3,Sedans,White,59520,Manual,85,Others,17700
Audi A3,Sedans,White,36700,Manual,85,Sport,17810
Audi A3,Station wagon,Black,98000,Manual,85,Others,17780
Audi A3,Sedans,Grey,8909,Manual,85,Sport,17990
Audi A3,Sedans,Grey,88134,Manual,85,Sport,17731
Audi A3,Sedans,Grey,40000,Manual,85,Sport,17990
Audi A3,Sedans,Red,68090,Manual,85,Sport,17990
Audi A3,Sedans,Black,28000,Manual,85,Others,17990
Audi A3,Sedans,White,95075,Manual,85,Others,17990
Audi A3,Sedans,Black,60000,Manual,85,Sport,17990
Audi A3,Sedans,White,26000,Manual,85,Others,17990
Audi A3,Sedans,Black,23128,Manual,85,Others,17990
Audi A3,Sedans,Black,26510,Manual,85,Others,17990
Audi A3,Sedans,Black,84391,Manual,85,Converter,17980
Audi A3,Sedans,Black,23968,Manual,85,Others,17980
Audi A3,Sedans,Black,51347,Manual,85,Sport,17980
Audi A3,Sedans,Black,19000,Manual,85,Sport,17980
Audi A3,Sedans,Black,37113,Manual,85,Others,17980
Audi A3,Sedans,Grey,60000,Manual,85,Sport,17500
Audi A3,Other,Blue,34400,Manual,85,Others,17650
Audi A3,Sedans,Black,28400,Manual,85,Others,17500
Audi A3,Sedans,White,136000,Manual,85,Others,17500
Audi A3,Sedans,Black,58000,Manual,85,Others,17500
Audi A3,Sedans,Black,95000,Manual,85,Others,17500
Audi A3,Sedans,Black,34650,Manual,85,Others,17590
Audi A3,Compact,Black,48509,Manual,85,Converter,17550
Audi A3,Sedans,White,70300,Manual,85,Others,17480
Audi A3,Sedans,Black,74000,Manual,85,Converter,17490
Audi A3,Sedans,Grey,36000,Manual,85,Sport,17500
Audi A3,Sedans,Grey,28000,Manual,85,Sport,17490
Audi A3,Sedans,Blue,13072,Manual,85,Others,17490
Audi A3,Compact,Black,41000,Manual,85,Converter,17490
Audi A3,Sedans,Grey,25850,Manual,85,Others,17440
Audi A3,Sedans,White,97643,Manual,85,Converter,17430
Audi A3,Sedans,White,70783,Manual,85,Others,17428
Audi A3,Sedans,Grey,23000,Manual,85,Converter,17445
Audi A3,Sedans,Grey,25000,Manual,85,Sport,17400
Audi A3,Sedans,Silver,43800,Manual,85,Others,17390
Audi A3,Sedans,Black,117647,Manual,85,Others,17440
Audi A3,Sedans,Silver,31070,Manual,85,Others,17390
Audi A3,Sedans,Silver,26000,Manual,85,Others,17300
Audi A3,Sedans,Black,50000,Manual,85,Converter,17300
Audi A3,Sedans,White,39800,Manual,85,Converter,17250
Audi A3,Station wagon,Brown,57900,Manual,85,Others,17250
Audi A3,Sedans,Black,50438,Manual,85,Others,17220
Audi A3,Sedans,Blue,24700,Manual,85,Sport,17200
Audi A3,Sedans,White,105000,Manual,85,Sport,17200
Audi A3,Sedans,Black,54000,Manual,85,Converter,17000
Audi A3,Sedans,Grey,46059,Manual,85,Others,17000
Audi A3,Sedans,White,81987,Manual,85,Others,16999
Audi A3,Sedans,Grey,36000,Manual,85,Sport,16999
Audi A3,Sedans,Black,69000,Manual,85,Others,16990
Audi A3,Sedans,Black,117000,Manual,85,Others,16990
Audi A3,Sedans,Blue,59380,Manual,85,Converter,16990
Audi A3,Station wagon,White,70000,Manual,85,Converter,16990
Audi A3,Sedans,White,69000,Manual,85,Others,16690
Audi A3,Sedans,Blue,22500,Manual,85,Converter,16600
Audi A3,Sedans,Grey,37708,Manual,85,Sport,16550
Audi A3,Sedans,Black,112700,Manual,85,Sport,16690
Audi A3,Sedans,White,45560,Manual,85,Sport,16550
Audi A3,Sedans,Black,51000,Manual,85,Sport,16500
Audi A3,Sedans,Black,110000,Manual,85,Sport,16500
Audi A3,Sedans,Silver,66714,Manual,85,Others,16500
Audi A3,Sedans,Brown,82000,Manual,85,Others,16300
Audi A3,Sedans,Blue,77000,Manual,85,Others,16499
Audi A3,Sedans,Grey,39900,Manual,85,Others,16490
Audi A3,Sedans,Grey,60000,Manual,85,Others,16000
Audi A3,Compact,Black,23500,Manual,85,Others,16990
Audi A3,Compact,Grey,50129,Manual,85,Converter,16990
Audi A3,Sedans,Blue,68021,Manual,85,Sport,16290
Audi A3,Compact,Grey,50129,Manual,85,Others,16990
Audi A3,Sedans,Silver,20000,Manual,85,Converter,16985
Audi A3,Station wagon,Blue,49996,Manual,85,Sport,16980
Audi A3,Sedans,Black,62254,Manual,85,Sport,16980
Audi A3,Station wagon,White,107000,Manual,85,Sport,16900
Audi A3,Sedans,Grey,49913,Manual,85,Others,16950
Audi A3,Compact,Black,66466,Manual,85,Others,16950
Audi A3,Station wagon,Black,139879,Manual,85,Sport,16900
Audi A3,Sedans,Black,77000,Manual,85,Sport,16888
Audi A3,Sedans,Black,131900,Manual,85,Sport,16888
Audi A3,Sedans,Black,87584,Manual,85,Others,16880
Audi A3,Station wagon,White,115000,Manual,85,Sport,16900
Audi A3,Sedans,White,127000,Manual,85,Others,16900
Audi A3,Sedans,Black,85000,Manual,85,Sport,16900
Audi A3,Sedans,Grey,60648,Manual,85,Sport,16780
Audi A3,Sedans,Black,105908,Manual,85,Others,16750
Audi A3,Sedans,White,37592,Manual,85,Others,19800
Audi A3,Sedans,Silver,16423,Manual,85,Others,19800
Audi A3,Sedans,Blue,19500,Manual,85,Others,19799
Audi A3,Sedans,Grey,22000,Manual,85,Others,19800
Audi A3,Sedans,White,114550,Manual,85,Sport,19797
Audi A3,Station wagon,Grey,45000,Manual,85,Converter,19800
Audi A3,Sedans,Black,17500,Manual,85,Converter,19790
Audi A3,Sedans,Black,0,Manual,85,Others,19780
Audi A3,Sedans,White,28095,Manual,85,Converter,19790
Audi A3,Sedans,Black,28865,Manual,85,Others,19770
Audi A3,Sedans,Grey,33000,Manual,85,Others,19750
Audi A3,Station wagon,Grey,28364,Manual,85,Others,19790
Audi A3,Sedans,White,50500,Manual,85,Others,19780
Audi A3,Sedans,Black,55379,Manual,85,Others,19740
Audi A3,Sedans,Grey,14270,Automatic,85,Sport,22500
Audi A3,Compact,Grey,34082,Automatic,85,Sport,22599
Audi A3,Sedans,Grey,26759,Automatic,85,Others,22450
Audi A3,Sedans,Silver,24272,Automatic,85,Sport,23200
Audi A3,Sedans,Grey,6698,Automatic,85,Sport,22971
Audi A3,Sedans,Blue,8200,Automatic,85,Sport,22990
Audi A3,Sedans,Black,24665,Automatic,85,Sport,22990
Audi A3,Sedans,Black,26460,Automatic,85,Converter,22990
Audi A3,Sedans,Red,22784,Automatic,85,Sport,23200
Audi A3,Sedans,Blue,12500,Automatic,85,Others,22990
Audi A3,Sedans,Grey,789,Automatic,85,Others,22990
Audi A3,Sedans,Black,18100,Automatic,85,Sport,22980
Audi A3,Sedans,Grey,25316,Manual,85,Others,19900
Audi A3,Sedans,White,30261,Manual,85,Others,19900
Audi A3,Sedans,Black,1,Automatic,85,Others,23700
Audi A3,Sedans,Black,9011,Automatic,85,Converter,23680
Audi A3,Sedans,Blue,18717,Automatic,85,Others,23640
Audi A3,Station wagon,Blue,18000,Automatic,85,Converter,23700
Audi A3,Sedans,Silver,11200,Automatic,85,Sport,23700
Audi A3,Sedans,Silver,17000,Manual,85,Others,19900
Audi A3,Compact,Grey,8497,Manual,85,Sport,20300
Audi A3,Sedans,Grey,15080,Manual,85,Others,20250
Audi A3,Sedans,Blue,24655,Manual,85,Sport,20300
Audi A3,Compact,Red,14999,Manual,85,Sport,20300
Audi A3,Compact,White,5000,Manual,85,Others,19990
Audi A3,Sedans,Black,9861,Manual,85,Others,19990
Audi A3,Sedans,Black,19000,Manual,85,Others,19989
Audi A3,Sedans,Black,18500,Manual,85,Sport,19980
Audi A3,Sedans,Grey,26983,Manual,85,Others,19980
Audi A3,Sedans,Grey,26983,Manual,85,Others,19980
Audi A3,Sedans,Grey,21592,Manual,85,Others,19950
Audi A3,Sedans,Grey,20000,Manual,85,Sport,19950
Audi A3,Sedans,Blue,21369,Manual,85,Others,19950
Audi A3,Sedans,Blue,22369,Manual,85,Others,19950
Audi A3,Station wagon,Blue,29900,Manual,85,Sport,19950
Audi A3,Sedans,Grey,21592,Manual,85,Others,19950
Audi A3,Sedans,Blue,21369,Manual,85,Others,19950
Audi A3,Sedans,Grey,26490,Manual,85,Others,19940
Audi A3,Sedans,Black,26342,Manual,85,Others,19930
Audi A3,Sedans,Grey,17500,Manual,85,Others,19900
Audi A3,Sedans,Grey,8000,Manual,85,Sport,19900
Audi A3,Sedans,White,14900,Manual,85,Others,19900
Audi A3,Sedans,Black,38400,Manual,85,Others,19900
Audi A3,Sedans,White,39000,Manual,85,Sport,19900
Audi A3,Sedans,Grey,23000,Manual,85,Sport,19900
Audi A3,Sedans,Black,22462,Manual,85,Others,19900
Audi A3,Sedans,Black,4300,Manual,85,Others,19900
Audi A3,Sedans,White,30000,Manual,85,Others,19900
Audi A3,Sedans,Blue,10900,Manual,85,Others,19900
Audi A3,Sedans,Grey,18000,Manual,85,Sport,19900
Audi A3,Sedans,White,39900,Manual,85,Sport,19900
Audi A3,Sedans,Black,16000,Manual,85,Sport,19900
Audi A3,Sedans,Grey,18000,Manual,85,Sport,19900
Audi A3,Sedans,White,18000,Manual,85,Sport,19900
Audi A3,Sedans,Blue,16000,Manual,85,Sport,19900
Audi A3,Sedans,Grey,21000,Manual,85,Sport,19900
Audi A3,Sedans,Blue,20000,Manual,85,Sport,19900
Audi A3,Sedans,Black,14000,Manual,85,Others,19900
Audi A3,Sedans,Grey,15080,Manual,85,Others,20250
Audi A3,Sedans,Grey,19500,Manual,85,Sport,20200
Audi A3,Compact,Grey,14613,Manual,85,Sport,20000
Audi A3,Sedans,White,21000,Manual,85,Sport,19999
Audi A3,Other,Grey,27249,Manual,85,Others,20200
Audi A3,Compact,Silver,19950,Manual,85,Others,19999
Audi A3,Sedans,Black,25000,Manual,85,Others,20000
Audi A3,Sedans,Blue,36000,Manual,85,Others,19999
Audi A3,Station wagon,Grey,9108,Manual,85,Others,19990
Audi A3,Sedans,Red,9000,Manual,85,Others,19990
Audi A3,Sedans,Black,7000,Automatic,85,Others,23800
Audi A3,Sedans,White,29800,Manual,85,Sport,19990
Audi A3,Station wagon,Silver,14000,Automatic,85,Converter,23800
Audi A3,Sedans,Black,183,Automatic,85,Sport,23800
Audi A3,Sedans,White,24815,Automatic,85,Sport,23800
Audi A3,Sedans,Black,32000,Automatic,85,Sport,23800
Audi A3,Sedans,Black,14587,Automatic,85,Sport,23800
Audi A3,Sedans,White,27124,Automatic,85,Others,23800
Audi A3,Sedans,White,17609,Automatic,85,Others,23800
Audi A3,Sedans,Red,16567,Automatic,85,Sport,23800
Audi A3,Sedans,Black,13180,Automatic,85,Sport,23800
Audi A3,Sedans,Grey,23382,Automatic,85,Others,23800
Audi A3,Sedans,Grey,33781,Automatic,85,Others,23800
Audi A3,Sedans,Grey,27800,Automatic,85,Others,23800
Audi A3,Sedans,Silver,4980,Automatic,85,Others,23780
Audi A3,Sedans,Black,15997,Automatic,85,Others,23770
Audi A3,Sedans,Grey,14800,Automatic,85,Sport,23750
Audi A3,Sedans,Black,10,Automatic,85,Others,23700
Audi A3,Sedans,Black,18018,Automatic,85,Others,23630
Audi A3,Sedans,Grey,8700,Automatic,85,Sport,23600
Audi A3,Sedans,White,7300,Automatic,85,Sport,23600
Audi A3,Sedans,Grey,8700,Automatic,85,Sport,23600
Audi A3,Sedans,Black,22790,Automatic,85,Others,23600
Audi A3,Compact,White,15040,Automatic,85,Others,23600
Audi A3,Sedans,White,3000,Automatic,85,Others,23600
Audi A3,Station wagon,Blue,10,Automatic,85,Others,23600
Audi A3,Sedans,Grey,24652,Automatic,85,Others,23600
Audi A3,Sedans,Grey,15692,Automatic,85,Others,23530
Audi A3,Sedans,Black,10,Automatic,85,Converter,23400
Audi A3,Sedans,Grey,17736,Automatic,85,Sport,23550
Audi A3,Sedans,White,29101,Manual,85,Others,19900
Audi A3,Sedans,Black,10,Automatic,85,Others,23400
Audi A3,Sedans,White,26950,Automatic,85,Others,23500
Audi A3,Sedans,Black,18000,Manual,85,Sport,19900
Audi A3,Sedans,White,15,Automatic,85,Others,23400
Audi A3,Station wagon,Black,0,Automatic,85,Others,23360
Audi A3,Sedans,Grey,20000,Automatic,85,Sport,23400
Audi A3,Sedans,White,24186,Automatic,85,Sport,23400
Audi A3,Sedans,Grey,6530,Automatic,85,Others,23389
Audi A3,Sedans,White,21500,Automatic,85,Sport,23300
Audi A3,Sedans,Grey,6820,Automatic,85,Converter,23370
Audi A3,Sedans,Grey,3249,Automatic,85,Sport,23350
Audi A3,Sedans,Grey,6063,Automatic,85,Sport,23300
Audi A3,Sedans,Grey,4170,Automatic,85,Others,23240
Audi A3,Sedans,Black,5000,Automatic,85,Sport,23300
Audi A3,Station wagon,Silver,10,Automatic,85,Others,23290
Audi A3,Sedans,White,14216,Automatic,85,Sport,23300
Audi A3,Sedans,Red,14231,Automatic,85,Sport,23200
Audi A3,Station wagon,Grey,6720,Automatic,85,Others,23250
Audi A3,Sedans,Grey,300,Automatic,85,Others,23500
Audi A3,Sedans,Silver,4311,Automatic,85,Others,23500
Audi A3,Sedans,Black,300,Automatic,85,Others,23500
Audi A3,Sedans,White,300,Automatic,85,Others,23500
Audi A3,Sedans,White,9868,Automatic,85,Others,23500
Audi A3,Sedans,Silver,2417,Automatic,85,Others,23500
Audi A3,Sedans,Silver,3811,Automatic,85,Others,23500
Audi A3,Sedans,White,13839,Automatic,85,Others,23500
Audi A3,Sedans,Silver,1,Automatic,85,Others,23500
Audi A3,Sedans,White,10,Automatic,85,Others,23500
Audi A3,Sedans,Silver,10,Automatic,85,Others,23500
Audi A3,Compact,White,10205,Automatic,85,Sport,23500
Audi A3,Sedans,White,15200,Automatic,85,Sport,23500
Audi A3,Sedans,Blue,7860,Automatic,85,Sport,23200
Audi A3,Sedans,Black,10,Automatic,85,Others,23500
Audi A3,Sedans,Black,15378,Automatic,85,Others,23500
Audi A3,Sedans,Blue,7860,Automatic,85,Sport,23200
Audi A3,Sedans,Black,10,Automatic,85,Others,23500
Audi A3,Sedans,Silver,7778,Automatic,85,Others,23500
Audi A3,Sedans,Silver,14900,Automatic,85,Others,23499
Audi A3,Sedans,Blue,5000,Automatic,85,Converter,23490
Audi A3,Sedans,White,7487,Automatic,85,Sport,23490
Audi A3,Sedans,Blue,21514,Automatic,85,Sport,23490
Audi A3,Sedans,Black,2267,Automatic,85,Sport,23480
Audi A3,Sedans,Silver,5156,Automatic,85,Sport,23490
Audi A3,Sedans,Blue,5778,Automatic,85,Sport,23480
Audi A3,Sedans,Grey,5939,Automatic,85,Others,23470
Audi A3,Sedans,Grey,10837,Automatic,85,Sport,23450
Audi A3,Sedans,Grey,100,Automatic,85,Others,23444
Audi A3,Sedans,Grey,19440,Automatic,85,Sport,23440
Audi A3,Sedans,Grey,19440,Automatic,85,Sport,23440
Audi A3,Sedans,Blue,5740,Automatic,85,Converter,23440
Audi A3,Sedans,Silver,5324,Automatic,85,Others,23430
Audi A3,Sedans,Yellow,5025,Automatic,85,Sport,23430
Audi A3,Sedans,Black,1031,Automatic,85,Converter,23420
Audi A3,Sedans,Grey,19200,Automatic,85,Others,22950
Audi A3,Sedans,Grey,17900,Automatic,85,Others,22940
Audi A3,Sedans,Blue,7098,Automatic,85,Sport,22930
Audi A3,Station wagon,Black,24000,Automatic,85,Others,22900
Audi A3,Sedans,White,18000,Automatic,85,Others,22900
Audi A3,Sedans,Grey,20500,Automatic,85,Sport,22900
Audi A3,Sedans,Grey,20500,Automatic,85,Sport,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Grey,12900,Automatic,85,Sport,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Grey,21837,Automatic,85,Sport,22900
Audi A3,Sedans,Black,28500,Automatic,85,Sport,22900
Audi A3,Sedans,Grey,27900,Automatic,85,Converter,22900
Audi A3,Sedans,White,14900,Automatic,85,Others,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Red,14391,Automatic,85,Sport,22900
Audi A3,Sedans,Silver,1,Automatic,85,Others,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Silver,8800,Automatic,85,Others,22900
Audi A3,Sedans,Grey,7970,Automatic,85,Sport,22900
Audi A3,Sedans,Grey,11975,Automatic,85,Sport,22900
Audi A3,Sedans,Grey,15414,Automatic,85,Others,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Blue,20410,Automatic,85,Converter,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Black,10,Automatic,85,Others,22900
Audi A3,Sedans,Grey,21035,Automatic,85,Others,22900
Audi A3,Sedans,White,19000,Automatic,85,Others,22800
Audi A3,Sedans,Grey,22800,Automatic,85,Others,22800
Audi A3,Sedans,Grey,15482,Automatic,85,Others,22900
Audi A3,Sedans,Black,17976,Automatic,85,Others,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Blue,25142,Automatic,85,Others,22900
Audi A3,Sedans,Silver,24205,Automatic,85,Others,22812
Audi A3,Sedans,Grey,20000,Automatic,85,Others,22800
Audi A3,Sedans,White,10,Automatic,85,Sport,22788
Audi A3,Sedans,Grey,23900,Automatic,85,Others,22700
Audi A3,Sedans,Grey,20978,Automatic,85,Sport,22700
Audi A3,Sedans,White,10,Automatic,85,Sport,22788
Audi A3,Sedans,Grey,20978,Automatic,85,Sport,22700
Audi A3,Sedans,Silver,8700,Automatic,85,Sport,22790
Audi A3,Compact,Grey,11133,Automatic,85,Sport,22750
Audi A3,Sedans,Black,9200,Automatic,85,Sport,22750
Audi A3,Sedans,Grey,27000,Automatic,85,Others,22600
Audi A3,Sedans,Grey,17771,Automatic,85,Converter,22690
Audi A3,Sedans,Silver,26382,Automatic,85,Others,22675
Audi A3,Sedans,Black,7727,Automatic,85,Sport,22650
Audi A3,Sedans,Black,7727,Automatic,85,Sport,22650
Audi A3,Sedans,Black,19000,Automatic,85,Sport,22600
Audi A3,Sedans,Red,23184,Automatic,85,Sport,23200
Audi A3,Sedans,Black,1,Automatic,85,Others,23200
Audi A3,Compact,Grey,19534,Automatic,85,Sport,23150
Audi A3,Sedans,Blue,20000,Automatic,85,Others,23150
Audi A3,Sedans,White,22081,Automatic,85,Sport,23100
Audi A3,Sedans,Blue,10,Automatic,85,Sport,23000
Audi A3,Sedans,Red,23214,Automatic,85,Sport,23200
Audi A3,Sedans,Black,9800,Automatic,85,Sport,23000
Audi A3,Sedans,Grey,18000,Automatic,85,Sport,22999
Audi A3,Sedans,Black,22633,Automatic,85,Others,22999
Audi A3,Sedans,Black,15,Automatic,85,Others,23000
Audi A3,Sedans,Grey,22420,Automatic,85,Others,22999
Audi A3,Sedans,White,11021,Automatic,85,Others,22999
Audi A3,Sedans,Grey,12103,Automatic,85,Converter,22999
Audi A3,Sedans,Black,15193,Automatic,85,Others,22999
Audi A3,Sedans,Grey,19279,Automatic,85,Others,22999
Audi A3,Compact,White,18000,Automatic,85,Others,22900
Audi A3,Sedans,Black,13500,Automatic,85,Others,22900
Audi A3,Sedans,Black,14272,Automatic,85,Converter,22900
Audi A3,Sedans,Black,1,Automatic,85,Others,22900
Audi A3,Sedans,Grey,25444,Automatic,85,Sport,22990
Audi A3,Station wagon,Grey,40000,Automatic,85,Sport,22900
Audi A3,Sedans,Grey,20812,Automatic,85,Sport,22900
Audi A3,Sedans,Grey,20938,Automatic,85,Converter,22900
Audi A3,Sedans,White,27500,Automatic,85,Others,22900
Audi A3,Sedans,Grey,19755,Automatic,85,Sport,22900
Audi A3,Sedans,Blue,18180,Automatic,85,Converter,22900
Audi A3,Sedans,Grey,1,Automatic,85,Others,22900
Audi A3,Sedans,White,13450,Automatic,85,Converter,22900
Audi A3,Sedans,Blue,12780,Automatic,85,Others,22900
Audi A3,Sedans,Grey,16000,Automatic,85,Others,22900
Audi A3,Sedans,Blue,18180,Automatic,85,Converter,22900
Audi A3,Station wagon,White,15900,Automatic,85,Others,22550
Audi A3,Sedans,Grey,9000,Automatic,85,Converter,22890
Audi A3,Station wagon,Black,8050,Automatic,85,Others,22890
Audi A3,Sedans,Silver,27350,Automatic,85,Others,22820
Audi A3,Sedans,Grey,17700,Automatic,85,Sport,22590
Audi A3,Sedans,Silver,25500,Automatic,85,Sport,22880
Audi A3,Sedans,Silver,19100,Automatic,85,Others,22500
Audi A3,Sedans,Black,28161,Automatic,85,Sport,22500
Audi A3,Sedans,Grey,6000,Automatic,85,Sport,22500
Audi A3,Sedans,Black,11061,Automatic,85,Others,22500
Audi A3,Sedans,White,12000,Automatic,85,Sport,22500
Audi A3,Other,Black,25760,Automatic,85,Sport,22500
Audi A3,Sedans,Grey,19840,Automatic,85,Sport,22500
Audi A3,Other,Black,24395,Automatic,85,Sport,22500
Audi A3,Sedans,Grey,7000,Automatic,85,Sport,22500
Audi A3,Sedans,Grey,18242,Automatic,85,Others,22500
Audi A3,Sedans,Grey,22000,Automatic,85,Sport,22500
Audi A3,Sedans,Black,25000,Automatic,85,Sport,22500
Audi A3,Sedans,Black,15389,Automatic,85,Others,22500
Audi A3,Sedans,Black,29000,Automatic,85,Others,22500
Audi A3,Sedans,Grey,18242,Automatic,85,Others,22500
Audi A3,Sedans,Grey,20501,Automatic,85,Others,22500
Audi A3,Sedans,Grey,35599,Automatic,85,Converter,22500
Audi A3,Sedans,Grey,12409,Automatic,85,Sport,22500
Audi A3,Sedans,White,20979,Automatic,85,Others,22500
Audi A3,Sedans,Grey,18000,Automatic,85,Converter,22500
Audi A3,Sedans,Black,33231,Automatic,85,Sport,22500
Audi A3,Sedans,White,37,Automatic,85,Others,22500
Audi A3,Sedans,White,16426,Automatic,85,Others,22500
Audi A3,Sedans,Grey,14040,Automatic,85,Others,22500
Audi A3,Sedans,Silver,20000,Automatic,85,Others,22500
Audi A3,Sedans,Black,31742,Automatic,85,Others,22499
Audi A3,Sedans,White,10,Automatic,85,Sport,22499
Audi A3,Sedans,Silver,30719,Automatic,85,Others,22499
Audi A3,Sedans,White,19736,Automatic,85,Others,22500
Audi A3,Station wagon,Silver,25600,Automatic,85,Sport,22490
Audi A3,Sedans,Black,18885,Automatic,85,Others,22490
Audi A3,Sedans,Black,42260,Automatic,85,Sport,22490
Audi A3,Sedans,Grey,23000,Automatic,85,Converter,22490
Audi A3,Sedans,Grey,26759,Automatic,85,Others,22450
Audi A3,Sedans,Grey,17869,Automatic,85,Others,22450
Audi A3,Sedans,Grey,17869,Automatic,85,Others,22450
Audi A3,Sedans,Brown,19251,Automatic,85,Others,22450
Audi A3,Sedans,Silver,11000,Automatic,85,Sport,22440
Audi A3,Sedans,Blue,21921,Automatic,85,Others,22350
Audi A3,Station wagon,Silver,4585,Automatic,85,Others,22440
Audi A3,Sedans,Blue,9500,Automatic,85,Sport,22400
Audi A3,Compact,Blue,6810,Automatic,85,Sport,22300
Audi A3,Sedans,Blue,21921,Automatic,85,Others,22350
Audi A3,Compact,Blue,12470,Automatic,85,Sport,22300
Audi A3,Compact,Black,9570,Automatic,85,Sport,22300
Audi A3,Sedans,Grey,18112,Manual,85,Others,20450
Audi A3,Sedans,Silver,32440,Manual,85,Others,20450
Audi A3,Sedans,Black,14000,Manual,85,Sport,20450
Audi A3,Sedans,White,15101,Manual,85,Others,20450
Audi A3,Sedans,Grey,10935,Manual,85,Others,20450
Audi A3,Sedans,Grey,26713,Manual,85,Others,20450
Audi A3,Sedans,White,30800,Manual,85,Sport,20900
Audi A3,Sedans,Black,20484,Manual,85,Others,20450
Audi A3,Sedans,Black,2195,Manual,85,Converter,20550
Audi A3,Sedans,White,10,Manual,85,Others,20900
Audi A3,Station wagon,Grey,41300,Manual,85,Sport,20990
Audi A3,Sedans,Black,18900,Manual,85,Others,21350
Audi A3,Sedans,Grey,40000,Manual,85,Sport,21000
Audi A3,Compact,Black,50,Manual,85,Others,20990
Audi A3,Sedans,Grey,9400,Manual,85,Sport,21450
Audi A3,Sedans,Grey,14186,Manual,85,Sport,21000
